"";"X";"openalex_id";"journal_name";"publication_year";"osf_links";"git_links";"has_osf";"has_git";"has_any_link";"all_osf_links_clean";"all_git_links_clean"
"13096";14034;"W3205692022";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13097";14035;"W3206121483";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13098";14036;"W3206478467";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13099";14037;"W3206699096";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13100";14038;"W3205533089";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13101";14039;"W3206435750";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13102";14040;"W3207299898";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13103";14041;"W3206360592";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13104";14042;"W3205805847";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13105";14043;"W3207965895";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13106";14044;"W3207326466";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13107";14045;"W3207184387";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13108";14046;"W3207283173";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13109";14047;"W3207975697";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13110";14048;"W3205949992";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13111";14049;"W3206412468";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13112";14050;"W3206674826";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13113";14051;"W3207435382";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13114";14052;"W3206913894";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13115";14053;"W3207085260";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13116";14054;"W3206411288";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13117";14055;"W3207673208";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13118";14056;"W3206145005";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13119";14057;"W3207469704";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13120";14058;"W3207225290";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13121";14059;"W3206653013";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13122";14060;"W3205269360";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13123";14061;"W3206767102";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13124";14062;"W3206970384";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13125";14063;"W3207796291";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13126";14064;"W3164728486";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13127";14065;"W3206427969";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13128";14066;"W3206024511";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13129";14067;"W3206651735";"Education Sciences";2021;"osf.io/etr8j||OSF.IO/ETR8J";NA;TRUE;FALSE;TRUE;"osf.io/etr8j; osf.io/etr8j";NA
"13130";14068;"W3205200326";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13131";14069;"W3206335879";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13132";14070;"W3205406375";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13133";14071;"W3207782843";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13134";14072;"W3205614656";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13135";14073;"W3206639244";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13136";14074;"W3205998345";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13137";14075;"W3207590916";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13138";14076;"W3205513558";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13139";14077;"W3202172392";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13140";14078;"W3203264952";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13141";14079;"W3203912468";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13142";14080;"W3201904726";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13143";14081;"W3207569546";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13144";14082;"W3202909758";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13145";14083;"W3204622874";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13146";14084;"W3202638380";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13147";14085;"W3204088854";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13148";14086;"W3202591645";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13149";14087;"W3203117850";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13150";14088;"W3203067807";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13151";14089;"W3203662103";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13152";14090;"W3204305692";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13153";14091;"W3204026476";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13154";14092;"W3203728958";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13155";14093;"W3204712449";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13156";14094;"W3203155063";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13157";14095;"W3203780418";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13158";14096;"W3204024143";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13159";14097;"W3202994207";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13160";14098;"W3203952132";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13161";14099;"W3204284653";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13162";14100;"W3202232066";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13163";14101;"W3203447491";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13164";14102;"W3202939332";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13165";14103;"W3204244862";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13166";14104;"W3204767696";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13167";14105;"W3204015842";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13168";14106;"W3202414774";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13169";14107;"W3203903396";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13170";14108;"W3204441886";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13171";14109;"W3204739331";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13172";14110;"W3204823033";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13173";14111;"W3204877871";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13174";14112;"W3203600040";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13175";14113;"W3202523614";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13176";14114;"W3202058064";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13177";14115;"W3204793673";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13178";14116;"W3200956778";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13179";14117;"W3201867726";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13180";14118;"W3199209374";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13181";14119;"W3200248138";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13182";14120;"W3201569507";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13183";14121;"W3199294726";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13184";14122;"W3199531455";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13185";14123;"W3199694021";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13186";14124;"W3204674639";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13187";14125;"W3200302619";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13188";14126;"W3199808592";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13189";14127;"W3199918424";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13190";14128;"W3198951106";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13191";14129;"W3200304079";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13192";14130;"W3199323860";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13193";14131;"W3199014785";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13194";14132;"W3199395263";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13195";14133;"W3198915887";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13196";14134;"W3200393203";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13197";14135;"W3200457968";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13198";14136;"W3199008631";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13199";14137;"W3199830020";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13200";14138;"W3201534275";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13201";14139;"W3199249236";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13202";14140;"W3199591779";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13203";14141;"W3201153983";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13204";14142;"W3199540923";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13205";14143;"W3199631284";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13206";14144;"W3199237287";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13207";14145;"W3199582631";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13208";14146;"W3200306647";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13209";14147;"W3201176388";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13210";14148;"W3199425283";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13211";14149;"W3200886901";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13212";14150;"W3200045291";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13213";14151;"W3201561986";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13214";14152;"W3200375065";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13215";14153;"W3200304442";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13216";14154;"W3200754916";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13217";14155;"W3201395489";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13218";14156;"W3199475233";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13219";14157;"W3199456020";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13220";14158;"W3201467806";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13221";14159;"W3200310787";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13222";14160;"W3198918319";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13223";14161;"W3200216690";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13224";14162;"W3200959556";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13225";14163;"W3197468099";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13226";14164;"W3200511563";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13227";14165;"W3198230676";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13228";14166;"W3196681529";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13229";14167;"W3198043100";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13230";14168;"W3197940785";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13231";14169;"W3197303359";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13232";14170;"W3197409527";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13233";14171;"W3197665819";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13234";14172;"W3197781520";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13235";14173;"W3198741228";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13236";14174;"W3197202269";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13237";14175;"W3197943782";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13238";14176;"W3197968773";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13239";14177;"W3197793574";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13240";14178;"W3197867736";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13241";14179;"W3198522656";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13242";14180;"W3196717413";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13243";14181;"W3198029723";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13244";14182;"W3197220515";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13245";14183;"W3197653401";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13246";14184;"W3198778726";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13247";14185;"W3198616212";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13248";14186;"W3197709126";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13249";14187;"W3132208335";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13250";14188;"W3198403135";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13251";14189;"W3197648790";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13252";14190;"W3197152035";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13253";14191;"W3197096140";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13254";14192;"W3196914604";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13255";14193;"W3198806963";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13256";14194;"W3197628203";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13257";14195;"W3197540323";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13258";14196;"W3198525528";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13259";14197;"W3197069223";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13260";14198;"W3196625776";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13261";14199;"W3196430226";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13262";14200;"W3198829642";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13263";14201;"W3196454433";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13264";14202;"W3196391280";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13265";14203;"W3197124399";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13266";14204;"W3197257840";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13267";14205;"W3197807933";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13268";14206;"W3197334662";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13269";14207;"W3196318499";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13270";14208;"W3198129865";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13271";14209;"W3197958955";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13272";14210;"W3196321232";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13273";14211;"W3198037780";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13274";14212;"W3197166224";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13275";14213;"W3197647544";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13276";14214;"W3198053905";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13277";14215;"W3197245604";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13278";14216;"W3197399776";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13279";14217;"W3196623702";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13280";14218;"W3197620693";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13281";14219;"W3196468502";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13282";14220;"W3197239717";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13283";14221;"W3197086727";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13284";14222;"W3198754519";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13285";14223;"W3193798978";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13286";14224;"W3193365966";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13287";14225;"W3195513253";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13288";14226;"W3193892684";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13289";14227;"W3195130012";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13290";14228;"W3193526571";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13291";14229;"W3194793685";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13292";14230;"W3194533574";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13293";14231;"W3195082702";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13294";14232;"W3193375962";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13295";14233;"W3193894755";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13296";14234;"W3195878146";"Education Sciences";2021;"osf.io/h4mtx";NA;TRUE;FALSE;TRUE;"osf.io/h4mtx";NA
"13297";14235;"W3195330284";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13298";14236;"W3195621984";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13299";14237;"W3194366627";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13300";14238;"W3193828458";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13301";14239;"W3193450562";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13302";14240;"W3196193971";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13303";14241;"W3195511194";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13304";14242;"W3193712436";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13305";14243;"W3194937033";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13306";14244;"W3195434255";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13307";14245;"W3194044060";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13308";14246;"W3193912068";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13309";14247;"W3193798485";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13310";14248;"W3195738613";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13311";14249;"W3195951103";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13312";14250;"W3196101346";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13313";14251;"W3194537086";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13314";14252;"W3196148661";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13315";14253;"W3180388714";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13316";14254;"W3194063435";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13317";14255;"W3194271540";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13318";14256;"W3195647227";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13319";14257;"W3193927103";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13320";14258;"W3196209949";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13321";14259;"W3195940386";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13322";14260;"W3193562901";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13323";14261;"W3195204128";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13324";14262;"W3193408324";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13325";14263;"W3195211670";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13326";14264;"W3190419404";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13327";14265;"W3191508504";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13328";14266;"W3191977166";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13329";14267;"W3189820798";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13330";14268;"W3187967110";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13331";14269;"W3188039371";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13332";14270;"W3191386804";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13333";14271;"W3189310728";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13334";14272;"W3187461150";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13335";14273;"W3188902995";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13336";14274;"W3188268016";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13337";14275;"W3188696070";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13338";14276;"W3191939907";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13339";14277;"W3192595933";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13340";14278;"W3192554816";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13341";14279;"W3190260616";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13342";14280;"W3193258237";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13343";14281;"W3191674633";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13344";14282;"W3190859463";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13345";14283;"W3188524480";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13346";14284;"W3193188683";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13347";14285;"W3188618535";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13348";14286;"W3187793043";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13349";14287;"W3182833897";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13350";14288;"W3188168751";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13351";14289;"W3190639623";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13352";14290;"W3187362732";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13353";14291;"W3191575640";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13354";14292;"W3192698101";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13355";14293;"W3191775488";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13356";14294;"W3192148090";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13357";14295;"W3189367339";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13358";14296;"W3189044412";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13359";14297;"W3191171703";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13360";14298;"W3191899505";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
"13361";14299;"W3190708591";"Education Sciences";2021;NA;NA;FALSE;FALSE;FALSE;NA;NA
